P18089,P18825,P25100,P35368,P35348,P13945,O95136,Q9H228,Q99500,Q15391,P51582,Q15077,P41231,P30550,P28336,P32247,P32302,P51685,P51684,P51679,P25106,P32246,P49682,P51677,P49286,P48039,P49019,Q9BXC0,Q8TDS4,O95838,P48546,P47871,O00222,Q15303,Q14833
0,0,0,0,-0.609110575,-0.101411237,0.052211909,0.516515545,0.323290371,0,0,0,0,0,0,0,0,0.011673909,-0.360632235,-0.000437609,0,0,0.011589322,-0.001149372,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.360632509,0.020679634,0,0.013162608,0.029178555,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.251588418,1.688915358,-1.637407998,-1.403789286,-0.48026755,0,0,0.660005636,0.582074948,0,0,0,0,0,0,0,0,0,-0.360632409,0.020679628,0,0,0.029178549,0,-0.353304842,0.116328274,0,0,0,0,0,0,0,0,1.689573095
0.251588418,1.688915358,-1.637407998,-1.403789286,-0.48026755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.353304842,0.116328274,0,0,0,0,0,0,0,0,1.689573095
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.195715731,-0.224523952,-0.658935178,-0.370193979,0.037852216,-0.232323257,-0.231356847,0.503332176,-2.014349849,0.063434932,-0.185402848,-0.332531593,-0.592133042,-0.061885294,-0.133473661,0.057911476,-0.035170226,0.012780855,0.14820879,0.001598988,-0.015565982,0.023643605,0.002302582,-0.002433328,0.869199724,0.621812905,-0.339437797,-0.033130742,0.809334775,-0.01992084,-0.022743939,-0.002153448,-0.04442877,-1.216531458,-0.975239384
0.640610326,-1.228950207,-0.015239445,-0.731967986,-0.979787849,0.2500692,0.217819454,1.135530201,-0.014417167,0,-0.024659241,0.075266565,-0.077823967,0,0.150157196,-0.315430927,-0.000782182,-0.00708623,0.366369637,-0.004318689,0.015379501,-0.030305496,-0.050836648,-0.004013112,-0.721973804,-2.817087936,-0.129352725,-0.032936295,-0.886690533,0,0.016006641,-0.000538899,-0.126853718,-0.195227147,-0.709239891
0.201868718,4.547032281,0.239250921,-0.517084094,-0.603843166,-0.071298024,-0.021401233,-0.618083679,0.118669949,-0.020000173,0,0,0,-0.128658154,2.18400802,-1.353867585,-0.038136502,-0.02290548,0.1242586,0.103004471,0.007380848,-0.017981646,0.041551905,0.001814354,1.98383679,-0.701103728,0,0,-0.177051683,0,-0.009746258,-0.007820945,0,-0.693954551,0.415034087
-0.270152598,-4.037214207,-0.016502711,0.930052592,1.012769722,-0.071298054,-0.02140204,-0.618108425,-0.514351393,0.049525376,-0.160627558,-0.407652895,-0.155801252,-0.128658028,2.184005518,-1.268964496,-0.038139322,0.010933039,0.205804335,-0.097769788,0.010230657,-0.010113169,-0.051156727,-0.0002556,-1.347284257,0.754025123,-0.261954905,0,-0.177132362,0,-0.009743737,0.009253984,0.111573938,-0.599485713,0.366837678
-0.5911715,0.110667477,0.003724871,-0.319465774,-1.640775704,0.124736779,-0.160644565,-1.587730455,-2.422463988,0,0,0,0,0,-0.116818192,0,0.502738326,0,0.055409085,0,-0.067276517,0,0.072606456,0,0.426583513,-10.5281997,-0.025100935,-0.003117328,0.937260732,0,-0.004020681,0.002592155,0,0.496698153,1.759166486
-0.73151341,-1.782705848,0.554361621,-0.520853421,-0.55188114,0.678266566,0.385039249,-0.380738219,0.417974845,0.066104029,0.177261889,0.70049742,-0.256762166,-0.061913516,-0.160642519,0.276206042,-0.104534638,-0.02414037,-1.040094506,-0.040943774,5.32E-05,-0.012171437,-0.013889265,0.002535049,-0.180490276,-4.667298178,-0.029072908,-0.033114056,0.182836589,-0.019920876,-0.022743995,0.001850334,-0.032593572,0.335276808,0.509121039
0.229068065,2.764487845,0.889702409,1.127637481,1.015609855,0.201002533,0.290942029,0.002243107,2.384661916,0.066101347,0.240896687,0.683078127,-0.028435953,-0.061916524,-0.166801042,0.222501529,-0.141714775,0.022649696,0.386340189,0.165467085,0.023813442,0.00923762,0.005199965,-0.000860666,0.791106551,1.401808321,-0.065808575,-0.033123665,-0.455301969,-0.019921331,-0.022744642,-0.007467045,-0.032578502,0.239912736,-0.089057344
-0.170120889,-0.196940504,-0.752393273,-1.097707458,0.036860515,-0.198941074,0.058532123,-0.331679094,0.042255124,-0.21259387,-0.091316949,0.036454581,-0.259218255,0.208621103,-0.052008417,0.643980012,0.095898562,0.013713114,-0.333708116,0.065237512,-0.0022753,0.015567636,0.010071227,-0.00095164,-0.307699428,2.477368851,-0.314381891,0.004599647,1.74328394,0.129812349,-0.011856349,-0.000260669,0.058265715,0.661768599,-0.980145331
-0.247365907,-1.897591581,-2.469794692,-2.770433116,-1.784559029,0,0,0,-0.918485396,0,0,0,0,0,0,0.067435834,-0.729684893,0,-0.324377206,0,0,-0.019724612,0.112129587,0,0,0,0,-0.00577388,0,0,0,-0.003324693,0,0,0
-0.218446947,-0.841336807,-1.610337659,-0.93977493,-0.994283114,-0.424774579,0,0,0,-0.020000173,0,0,0,-0.109533634,-0.075400197,-0.129306848,0,0,-0.494531392,-0.03750238,0,-0.024540882,-0.021080588,0.000679617,0,0,0,0,0,0,0,0.000114047,0,0,0
-0.187847866,2.021787427,1.259637839,1.436576602,1.41395952,0.482082338,0,0,0,-0.256812112,-0.293788085,0.183237566,-0.416512791,-0.109533634,-0.075400197,-0.129306848,-0.005848898,0,-0.494531091,-0.03750236,0,-7.98E-05,-0.021080572,0.000679616,0.346553383,7.665061897,0,0,0,0,0,0.000114047,0,0,0.106172665
0,0,0,0,0,0,-0.160552936,0,0,0,0,0,0,0,0,0,0.491915299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.413536144,4.146498955,1.22046303,-1.023944312,-2.385374161,-0.055731044,-0.075554595,1.031582917,-0.262138575,0.044109002,-0.082747832,-0.010600227,0.283862422,0.357474149,0.091770742,-1.789747861,-0.023645458,0,1.465994601,-0.045041601,0,-0.028507893,0.003726735,0.000778529,-1.229701779,-6.656340823,0.017279625,0,-2.02651946,0.129812355,-0.014080479,-0.006033456,-0.08521869,0,0.809958849
0.411384879,-1.036718997,-1.20950629,0.483090457,0.545656021,0.17942732,0.105110704,0.728111198,0.343709216,0.044098533,-0.082734407,-0.010587201,0.249283657,0.357366571,0.091746125,-0.209221766,-0.023640332,0,-0.380553622,0.041576082,-0.013246888,0.090205334,-0.016585173,0.001065003,1.48459855,5.754421061,-0.171425663,0.040644235,0.405401534,0.129812245,-0.014080471,0.004765295,0.06167706,0,0.207666743
-0.357581287,2.295433987,1.204127831,2.673728156,2.178906689,1.008821349,0.230155236,-0.511423799,0.642977926,0.031826429,-0.04433439,0.176696458,0.620898192,0.098720281,1.507744826,-4.059428229,-0.005848481,0,0.344758172,0.000608197,-0.013246372,0,0.0378715,0,0.41794488,-0.869112452,-0.163275997,-0.005920372,0.150022904,0.050442762,0,0.004975053,0,0.496720966,3.026020715
-0.032402342,-0.118931736,0,-0.438463729,-0.52813269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.020000173,0,0,0,-0.109683928,-0.075468116,2.286976272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114047,0,0,0
0.030600607,2.86980475,1.350737185,0,0,0,0,0,0,-0.02037517,0,-0.642495594,0.334596775,-0.109683928,-0.075468116,2.286976272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114047,0,0,0.106172665
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.164080869,2.308085973,0.069090479,0,0,-0.489298346,0,-0.082553678,-0.010445442,0.030747847,-0.031125449,-0.895515205,1.172402627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012491836,0,-0.002666881,0,0,-0.677194972
0,0,0,2.164081232,2.308086383,-0.588491304,-0.213780952,0,-0.187585656,0.052042346,-0.082596395,-0.010474225,0.030756513,-0.031125449,-0.895515205,1.172402627,0,0,0.344756472,0,0,0,0,0,0,0,-0.163403947,0,3.368085004,0.050442698,0,-0.00266976,0,0,-0.677194972
-0.03239958,-1.506591919,0,-0.438479156,-0.52815129,0.069090925,0,0,0,0.052102534,-0.082673379,-0.010509897,-0.254030377,-0.109655577,-0.075455098,0.609620908,0,0,0,0,0,0,0,0,0,0,0,0,0.48835592,0,0,0.000114047,0,0,0
-0.0324011,0.103954095,0,-0.776111721,-0.082737611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114047,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.538056738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114047,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.069112378,0,0,0,0,-0.082553678,-0.010445442,0.030747847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.314708192,1.349243543,0,0.337649744,-0.445405545,0,0,0,0,0,-0.082603131,-0.010468953,-0.086790839,-0.109683928,-0.075468116,2.286976272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114047,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.69670483,-0.961741763,3.668191525,-0.962454193,2.04405859,-0.922110126,-0.335108597,-4.551601958,-4.107933474,-0.031815083,-0.24772346,-0.444714009,-0.197564593,-0.061890177,-0.028728566,-0.200196774,-0.022446346,-0.19858935,0.022720636,-0.114033995,-0.185526274,-0.013378915,-0.601549697,-0.233848619,-0.131032065,-0.52247038,0.021144582,-0.025273192,-1.919825585,-0.019932689,-0.105215456,-0.027845094,0.058572125,-0.137473973,1.517405488
0.045302104,1.774504944,-1.278046822,-0.423033287,-0.483885415,0.273708562,-0.458153967,-2.289606401,-0.605720865,-0.86173481,0,-1.842369455,-0.476936149,0.096235443,-0.160645712,-0.982115325,0.103528178,-0.02185429,-0.142095109,0.00862145,-0.027875525,0.00156738,-0.055179077,-0.000641104,0.368830924,0.953826981,-0.232296938,-0.018231401,0.601574696,-0.164212771,-0.030101263,-0.016912859,0,0,0.632927436
-0.655783434,-0.873337009,-0.072405244,-0.446663429,0.520661903,-0.315218529,-0.006311298,0.843467978,-0.770647863,-0.140972454,0,-0.182608143,0,0.051319255,-0.020951611,0.205850463,0.025442909,-0.01099528,0.082052896,-0.034924592,-0.010180247,0.030173515,0.018277922,-0.001149803,0.049412122,6.22031148,0,0,-1.453437679,0,-0.010600885,-0.000448878,0,-0.126795983,-1.39421152
0.579385693,1.427292044,0.032413537,1.326809546,0.500296691,0.218592664,-0.006310566,0.843441592,-0.05576166,0.192896986,0.601855378,0.623218481,0.563435703,0.051359279,0.284705785,-0.776131654,-0.039475778,-0.011001401,0.42782057,0.040084744,-0.010186975,-0.030074862,-0.075118913,-0.001149531,0.650514607,-6.03585812,0,0.003985327,-1.45343768,0,-0.010610352,-0.015282617,0.118268436,-0.126795566,1.280115574
-0.02861027,-2.989878058,-0.52778306,-0.061789204,0.174379787,0.041170535,0.441323086,0.326519957,0.272312084,0.016212673,0.209853534,-0.13360556,0.31199835,-0.061891949,-0.028729598,0.179633718,-0.022443112,-0.038048377,0.325784823,-0.114019376,0.054184882,-0.027436662,-0.094058107,-0.233818273,-0.209634392,-0.06309062,-0.383381162,-0.00737476,0.094510158,-0.019932689,-0.105215456,-0.027845094,-0.006432084,-0.118154422,-0.533410432
-0.538680092,1.852676516,2.29513719,0.359383243,2.034371229,-0.040636038,0.074517901,0.222002482,0.969885301,-0.087032754,-0.007700444,0.132812504,0.116900334,0.066088757,0.028841906,0.465159794,0.009699563,0.003610006,0.747843591,0.116000719,0.000467098,0.00107834,-0.030711511,-0.002203689,1.827042428,5.537670454,0.057453561,-0.033127085,-0.630059319,0.164518475,0,0.001790345,0.064965672,-0.18900331,-0.199807496
0.969076937,0.780655868,-0.93658748,0.531707697,-0.400556143,0.467611956,-0.05390537,0.22200205,-0.981257666,-0.044451079,-0.007700361,0.132797419,0.116886444,0.066088757,0.028841906,0.465159794,-0.041807978,0.003609743,-0.414733133,-0.090107954,-0.0192162,0.007786566,-0.030708968,0.000487561,-0.515473719,-6.612573028,0.057462184,-0.033131815,1.026904078,0.164518618,0.001060526,-0.014142932,0.064965672,-0.18900331,-0.199807496
0.39095648,-2.065873434,-1.937131438,-3.096301089,-1.681582709,-0.305077443,-0.3444536,-1.496563079,-0.52652286,-0.570383952,-1.025820753,-1.150015344,-1.012572101,-0.053571709,0.289801735,0.412943283,-0.003562996,-0.159574555,-0.348338085,-0.025683628,-0.018470415,0.114388409,0.051655719,-0.022093577,0.342075588,0.073441134,-0.959060333,-0.041602043,0.016714742,-0.01993459,-0.105225801,-0.160940646,0.221694042,0.167952462,0.454637353
-0.677924364,0.26541761,-1.663980307,-3.994875625,-1.56261836,-0.737009405,-0.140928885,0,0.821181467,0,0,0,0,0,-0.02007478,-0.369550101,0.007822235,0,-0.091207939,-0.008227962,-0.024594664,-0.013655299,-0.111425426,-0.00017984,0,0,0,0.006058613,0,0,0,-0.014403887,0,0,0
-0.975096644,1.682576338,0.223294109,-0.966517684,-0.642428419,-0.02716238,0.189567932,0,0,0,0,0,0,0,0,0.049790727,0,-0.009422698,-0.17635724,-0.035112051,-0.016223121,-0.010794879,0.004213858,0.000827284,0,1.307200982,0,0,0,0,0,0,0,0,0
1.211381216,2.197460477,-0.162608398,1.005008454,1.681432873,-0.027162422,0.189567932,0,0,0,0,0,0,0,0,0.049790727,0.007823149,-0.024366331,0.169244945,0.032412155,-0.021256889,0.014677041,-0.063959049,-0.001973025,-0.300684309,1.307204564,0,0,0,0,0,-0.000745841,0,0,0
-0.16108385,2.299095992,0.517812622,0.654352873,0.132748634,0.322005731,-0.551380693,1.352333113,-1.107310867,-0.041499845,-0.426003099,-0.386109102,-0.323541428,0.045067247,0.151125977,0.399447132,0.181109869,-0.032065413,-0.092680814,0.008923236,-0.02859036,-0.003750853,-0.054631615,0.000726215,-0.321329435,0.669447841,-0.459372299,-0.015135004,-0.731576463,-0.019932481,-0.105214319,-0.015863585,0.2216819,0.365258295,-0.368038467
0.088949652,-1.454733693,0.018621981,0.180226698,-0.562476815,0.11465759,0.171778509,-0.641458357,-0.410774466,0.052195752,0.160910801,0.488584006,0.13604657,0,0,0.398581971,-0.04944531,-0.026003753,-0.999140231,-0.012607567,-0.010979978,-0.10127163,-0.024590169,0.001525263,0,0,-0.052996629,-0.012113354,0.853562104,0,0,0.011156149,0,0,-0.042892864
0.001715814,1.165802435,-0.752515599,-0.767889489,-0.619861441,0.114658834,0.171778509,-0.641458357,-0.410774466,0.052191637,0.12305657,0.420330081,0.157282253,0,0,0.398581971,-0.040299763,-0.029089651,0.841544984,-0.012607505,-0.01097991,-0.101270917,-0.02459005,0.001525227,0,0,0.026810486,-0.012113377,-0.889841929,0,0,0.008818773,0,0,-0.042892864
-0.299897918,-1.104464519,-0.100308649,-0.071978436,-0.918015434,-0.132965885,-0.058913928,3.22653301,0.623642661,-0.041471648,1.179951191,0.546711636,0.851538898,0.309188023,0.31981764,1.701726908,-0.289409195,-0.003586601,0.172313533,-0.003472153,0.026633387,-0.005704897,0.052198184,-7.60E-06,-0.402352925,1.078009201,-0.0529668,-0.008901668,0.245226169,0.234470111,-0.084636927,0.013433568,0.118191923,-0.099192323,-0.214973036
0,0,-0.179396131,0.382720588,0.615492207,-0.954491007,-0.140907057,0,-0.297154717,0,0,0,0,0,0,-0.369549665,0.007818062,0,-0.091157809,0,0,-0.013649546,0.000206111,-0.000178698,0,0,0,0.006058613,0,0,0,0,0,0,0
-0.123533562,-2.089136117,0,-1.325208136,-2.280915855,0.243974687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103933868,0.004562277,0,0,0,0,0,0,0,0,0,0,0
-0.092932662,0.773997966,1.350737975,-1.325205746,-2.280912488,0.243974295,0,0,0,0,0,0,0,0,0,0,0.007825192,0,0.670099094,0,0,0,-0.158188894,-0.005934653,0,0,0,0,0,0,0,0,0,0,0
0.466748157,1.412970462,0.352729838,0.138567021,0.648909475,0.39266599,0.260722115,-2.634908638,-0.325046064,0.063340798,-0.100170131,0.272484292,-0.230375746,0.081179209,-0.1706451,3.829078058,-0.398370117,-0.053228481,0.362465039,-0.001641402,-0.028255923,0.001391832,-0.057013527,-0.001452629,-0.38865278,3.997669711,0,0,-0.275112277,0.234468576,-0.030240647,-0.01493769,-0.18015818,0,0.564038573
-0.108263011,1.71636124,0,0,4.517846435,0,-0.380183999,0,0.302054295,0,0,0,0,0,0,-0.450070247,0,-0.004517363,0,0,0,0.022811926,-0.027067273,0,0,0,0,0,0,0,0,0,0,0,-0.236969941
-0.108262746,1.561896744,0.937683972,-0.49719881,3.295612393,0,-0.380212737,0,-0.760381725,0,0,0,0,0,0,-0.450070247,0,-0.004517363,0,0,0,0.022811926,-0.027067273,0,0,0,0,0,1.155025088,0,0,0,0,0,-0.236969941
-0.004185384,-0.38307554,-0.038042784,-0.148149586,0.113174084,-0.271354402,0.291153847,0,0.325027045,-0.021903698,0.337693851,0.261892452,0.125831258,-0.512749637,-0.319586679,-0.128819056,0.065532397,0.033027508,0.01552491,-5.26E-05,0.029267437,-0.007170441,0.054522818,0.000950656,-0.122283369,-3.173580943,0,0.006227525,0.831397796,0.331147718,-0.001092509,0.012734085,-0.180164779,0,-0.661380237
0,0,0,0,0,0,-0.140846241,0,0,0,0,0,0,0,0,0,0.007823777,0,0.239395349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.030600548,2.863127102,1.350735791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111622395,0,0,0,0,0,0,0,0,0,0,0,0
-1.391516979,-0.262597598,0.162521535,-1.117141829,-1.868386665,0.208036195,-0.20693237,0,-0.173810844,0.052222741,-0.100169625,0.272482468,-0.23037458,-0.597177339,0.152262752,-0.588509603,0,-0.036385204,0.241203911,-0.002698083,0,-0.00449088,-0.056639773,-0.000273355,0.341789811,3.238477868,0,0,-0.354069934,0.495387109,-0.014763445,-0.015287378,0,0,0
0,0,0,0,0,0,0,0,-0.362314899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.362314899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.098131364,-1.705547453,1.216003753,1.54181939,1.061995909,-0.314474799,-0.20318773,0,-0.300647772,0.052218666,0.374706909,0.338289907,0.092990352,0,-0.024364625,-1.109376954,0.007825103,0.036538908,0.573128557,0.003984581,0.031263447,-0.002478138,0.0472221,0.000529142,-0.061062884,0,0,0,0,0.135143769,0.002442547,0.017498699,0,0,0
0,0,0,0,0,0,-0.140846241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.006629853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012237957,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.456733256,0,0,0,0.042639361,-0.244564567,-2.405019725,-0.412752627,0,0,-1.109372024,0,0,0,0,0,-0.159931974,0.003823932,-0.000178096,0,0,0,0,0,-0.029355941,0.001385009,-0.02084023,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.694372651,1.087298177,3.161087534,3.071588965,2.060870268,-0.314304961,-0.273651666,0,-0.60638429,-0.020363924,0,0,-0.357935617,0,0.131893991,-0.276521957,0,0,0.152230835,0.002918605,0.002406656,0.037549121,-0.001522696,0.001057854,-0.420549301,1.668043257,0,0.06670488,-0.726329716,0,0,-0.000745841,0,0,-0.23181807
0.104159675,-0.84321254,0.201186211,-0.687184766,0.602066994,0.111980003,0,0,-1.514539174,0,0,0,0,0,0,0.800949489,0,0,-0.324320411,0.002058848,0.00307959,-0.014573847,0.002077876,0.003854681,-0.012215541,-1.640634244,0,-0.069062523,0,0,0,-0.000745841,0,0,0
0.360702103,-2.153581193,-2.298509257,-0.769685288,0.1092558,-0.393242113,-0.273660715,0,0.803458957,0,0,0,0,0,0,-0.390639629,0,0,0.00406602,0.000852195,-0.000669377,-0.081068685,-0.003595758,-0.000490447,-0.053866979,0.113023957,0,0.135941952,-0.726332715,0,0,0,0,0,0
-0.252329569,0.772671219,1.060222023,-0.769675702,0.109250514,-0.393238164,-0.273660715,0,0.803458957,0,0,0,0,0,0,-0.390639629,0,0,0.0040659,0.00082008,-0.000658704,0.000539422,-0.003579676,-0.000485798,-0.053866979,0.113023957,0,0.135941952,-0.726332715,0,0,0,0,0,0
-0.127192206,2.69134988,2.046373415,0.538491654,-4.026281917,0.863337243,0,0,0,0,0,0,-0.357934965,0,0,0,0,0,0.472547565,0,0,-0.014176658,0,0,0.334940992,1.213424202,0,0,0,0,0,0,0,0,-0.23181807
-0.827090046,2.252010028,-0.146713484,-2.865212148,-3.794260096,-0.896377777,0,0,0.104512613,-0.020000173,0,0,0,0,0.131922494,-0.686825345,0,0,0,0,0,0,0,0,-0.689387768,1.982150518,0,0,0,0,0,0,0,0,0
0.969738708,-1.533502059,-0.146713787,3.989996215,5.375815508,-0.896379496,0,0,0.104512613,-0.020000173,0,0,0,0,0.131922494,-0.686825345,0,0,0,0,0,0.065691379,0,-0.002303753,-0.689387768,1.982150518,0,0,0,0,0,0,0,0,0
0,0,0,0.121428152,0.00314121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.121428152,0.00314121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.121428152,0.00314121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283785007,0,0,0,-0.001406495,0,0.008319526,-0.002716422,-0.00011772,0,0,0,-0.001052482,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007938312,0,0.0007283,0,0,0,0,0,-0.001052482,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283785007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283785007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007572927,-0.002719453,-0.001154987,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009361879,0,0,0,0.00102393,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009361879,0,0,0,0.00102393,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005213291,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
